,LoanID,CustomerID,LoanDate,LoanAmount,LoanStatus
1691,45600,4424,2022-04-24,34424.41,Approved
1692,33650,4428,2021-01-06,47654.14,Pending
1693,56386,4431,2018-11-16,21909.11,Pending
1694,95853,4432,2019-03-13,1243.14,Pending
1695,58811,4435,2019-09-18,9168.85,Rejected
1696,85611,4437,2019-01-31,46104.05,Rejected
1697,93432,4438,2020-08-18,16424.33,Rejected
1698,85246,4439,2020-10-17,18416.87,Rejected
1699,42716,4443,2019-11-06,27654.54,Pending
1700,50651,4446,2021-12-01,5360.44,Approved
1701,33950,4447,2020-10-12,4646.65,Approved
1702,79498,4449,2022-02-11,4059.28,Pending
1703,97157,4450,2019-09-19,12915.2,Approved
1704,97744,4451,2020-09-09,34629.45,Rejected
1705,27389,4452,2019-08-22,19393.73,Rejected
1706,87886,4455,2020-10-15,10852.36,Approved
1707,20853,4457,2021-07-22,16633.57,Approved
1708,81686,4458,2020-12-05,1787.18,Pending
1709,87803,4459,2020-05-30,43061.85,Rejected
1710,93373,4461,2020-04-14,23629.42,Pending
1711,51996,4463,2021-08-06,49221.05,Rejected
1712,21509,4464,2022-07-15,15045.56,Approved
1713,53403,4467,2022-05-02,20400.11,Approved
1714,46887,4468,2020-07-05,49972.19,Pending
1715,60101,4475,2019-08-16,13256.98,Approved
1716,41884,4477,2020-09-13,32231.42,Approved
1717,53445,4478,2020-03-29,23870.22,Approved
1718,21786,4479,2021-09-20,11422.79,Pending
1719,27652,4480,2022-07-10,9076.18,Approved
1720,88082,4481,2022-04-06,20555.18,Rejected
1721,30119,4482,2021-09-06,37595.31,Approved
1722,27700,4484,2021-01-06,3005.71,Rejected
1723,32766,4485,2019-11-16,41498.19,Approved
1724,77718,4486,2022-06-16,33024.48,Pending
1725,64148,4488,2018-09-26,31424.23,Approved
1726,90318,4493,2019-11-30,6624.89,Rejected
1727,67261,4495,2021-02-03,12272.79,Rejected
1728,80767,4496,2022-08-07,25762.97,Approved
1729,86219,4503,2019-05-25,5729.49,Approved
1730,71830,4504,2022-03-09,1062.62,Rejected
1731,46726,4505,2022-01-04,17644.98,Pending
1732,28200,4507,2020-07-31,20575.1,Rejected
1733,72831,4511,2021-10-14,9526.76,Rejected
1734,73523,4513,2019-02-11,26050.7,Approved
1735,76334,4514,2022-02-06,23020.86,Pending
1736,54056,4515,2020-11-29,49339.92,Approved
1737,21781,4518,2019-02-11,11620.67,Pending
1738,77830,4519,2019-11-28,28524.44,Pending
1739,29090,4523,2020-04-08,31347.46,Rejected
1740,69684,4524,2022-04-03,37297.6,Rejected
1741,42414,4525,2021-01-10,44277.14,Approved
1742,36711,4526,2020-04-06,22923.23,Approved
1743,24430,4528,2021-06-23,20869.87,Rejected
1744,47377,4529,2021-03-02,40224.81,Approved
1745,51651,4530,2022-03-29,36616.53,Approved
1746,28924,4531,2020-10-18,9624.18,Approved
1747,30000,4533,2020-03-11,41481.24,Pending
1748,85310,4534,2018-11-03,8684.87,Rejected
1749,95850,4535,2020-06-20,27185.22,Approved
1750,36604,4536,2019-10-15,47930.13,Pending
1751,67334,4542,2020-05-26,12714.84,Rejected
1752,22997,4543,2018-09-29,10294.13,Approved
1753,61646,4544,2022-06-24,49503.33,Rejected
1754,98288,4545,2020-07-08,19298.05,Pending
1755,95627,4546,2021-02-23,7621.16,Rejected
1756,59620,4547,2020-09-06,41816.29,Pending
1757,66878,4550,2020-12-03,16730.16,Rejected
1758,51685,4552,2019-04-21,46697.55,Pending
1759,92537,4554,2018-09-20,22885.62,Rejected
1760,22285,4560,2021-07-06,7220.9,Rejected
1761,34031,4561,2019-10-17,22895.06,Approved
1762,82117,4567,2019-11-10,31796.96,Approved
1763,47860,4570,2020-11-10,45092.57,Approved
1764,84902,4572,2022-03-14,41847.31,Rejected
1765,55116,4573,2021-07-13,22812.91,Pending
1766,86974,4575,2022-02-21,2035.02,Pending
1767,32740,4577,2022-08-31,12602.04,Pending
1768,87138,4579,2022-06-26,1739.27,Pending
1769,70941,4581,2022-07-04,19237.92,Approved
1770,87021,4589,2022-03-26,6028.45,Pending
1771,90083,4590,2020-09-12,6398.47,Approved
1772,22866,4591,2022-04-22,21750.98,Approved
1773,94711,4594,2019-06-25,22580.47,Pending
1774,88325,4595,2019-10-23,14162.91,Approved
1775,41402,4603,2022-07-17,18668.49,Approved
1776,37346,4605,2020-06-25,21783.7,Rejected
1777,39807,4606,2022-06-29,28036.49,Pending
1778,53726,4607,2022-03-09,12449.25,Pending
1779,84485,4612,2021-06-22,20551.01,Pending
1780,31971,4614,2021-08-19,40845.81,Pending
1781,27811,4617,2021-12-14,36995.32,Pending
1782,93919,4619,2022-08-17,27841.24,Pending
1783,49253,4622,2022-08-25,24365.84,Approved
1784,95435,4623,2021-09-04,39782.81,Pending
1785,50166,4631,2022-05-09,12287.2,Rejected
1786,93315,4635,2022-05-06,11007.43,Rejected
1787,79104,4636,2019-11-14,30744.83,Approved
1788,66424,4638,2021-08-22,39738.33,Rejected
1789,34622,4639,2022-02-26,31232.77,Rejected
1790,92654,4641,2021-05-09,36738.29,Pending
1791,75850,4642,2021-11-18,4750.9,Pending
1792,31721,4643,2022-01-25,34073.87,Pending
1793,39332,4644,2020-07-19,10965.71,Rejected
1794,70286,4646,2021-06-11,40446.71,Rejected
1795,70232,4649,2022-01-23,41966.25,Approved
1796,28456,4651,2020-01-15,14399.64,Approved
1797,28852,4652,2021-10-11,3348.33,Approved
1798,82477,4653,2020-04-30,49070.57,Approved
1799,89359,4657,2019-05-16,17117.41,Pending
1800,35510,4658,2019-06-08,30489.26,Rejected
1801,68187,4660,2020-12-23,43480.27,Approved
1802,46060,4664,2022-03-04,18158.27,Approved
1803,94665,4666,2021-08-01,25983.06,Approved
1804,96148,4667,2022-05-30,31195.2,Approved
1805,46974,4668,2019-05-11,28266.27,Approved
1806,52673,4669,2020-09-11,41816.59,Pending
1807,76031,4672,2018-09-30,46750.36,Pending
1808,62612,4675,2021-05-05,10788.38,Approved
1809,49333,4676,2022-05-08,39028.97,Approved
1810,69277,4680,2020-07-28,49444.65,Rejected
1811,48774,4682,2020-03-08,23109.97,Approved
1812,43567,4683,2021-01-12,5067.48,Rejected
1813,81267,4684,2018-11-27,20584.93,Pending
1814,83507,4688,2019-06-08,38501.67,Approved
1815,46051,4691,2022-02-02,35449.28,Approved
1816,99765,4693,2021-05-23,23924.9,Pending
1817,56390,4695,2020-10-19,8077.3,Rejected
1818,31930,4696,2021-05-05,44407.62,Rejected
1819,25893,4697,2020-07-12,13830.6,Pending
1820,74310,4698,2022-01-08,24903.93,Rejected
1821,37295,4700,2020-01-02,35939.1,Rejected
1822,25140,4704,2019-01-06,1169.25,Approved
1823,36167,4706,2021-06-11,14165.44,Approved
1824,65870,4710,2019-12-24,16977.88,Rejected
1825,63604,4714,2019-03-03,17528.86,Approved
1826,85619,4715,2022-05-23,19747.46,Pending
1827,45197,4716,2021-01-17,26698.59,Pending
1828,54226,4718,2020-08-17,37671.27,Rejected
1829,39097,4720,2019-06-12,1311.45,Approved
1830,37626,4721,2020-05-14,6994.21,Pending
1831,65912,4722,2019-05-04,14076.69,Rejected
1832,69114,4723,2021-01-28,36838.34,Rejected
1833,70365,4724,2020-06-11,23519.56,Approved
1834,53143,4725,2021-07-27,2814.36,Rejected
1835,95112,4726,2019-07-09,30848.65,Approved
1836,67223,4728,2020-04-19,1451.72,Approved
1837,33389,4732,2021-06-20,13263.26,Rejected
1838,99554,4734,2020-04-19,28626.77,Approved
1839,45918,4735,2022-06-30,12389.06,Pending
1840,29177,4737,2019-11-08,24749.01,Pending
1841,99080,4741,2020-08-05,45336.41,Approved
1842,33008,4742,2019-03-15,24318.37,Rejected
1843,75428,4744,2019-12-20,27248.22,Pending
1844,80009,4748,2022-07-13,36480.34,Approved
1845,71428,4749,2018-09-20,30565.94,Pending
1846,59977,4752,2021-04-02,23293.33,Rejected
1847,53916,4753,2019-01-05,49299.21,Rejected
1848,57164,4754,2019-08-07,11775.09,Rejected
1849,39851,4756,2020-09-01,3695.54,Rejected
1850,31345,4757,2020-03-08,49956.38,Rejected
1851,29551,4758,2019-07-11,6788.05,Approved
1852,48341,4759,2022-04-08,29036.25,Approved
1853,39130,4760,2022-05-30,1333.81,Pending
1854,80657,4762,2020-09-29,24560.09,Pending
1855,68257,4765,2020-04-04,5415.28,Approved
1856,75711,4766,2021-11-03,39083.14,Pending
1857,45871,4767,2019-05-12,12495.29,Approved
1858,81355,4769,2019-04-16,46247.73,Rejected
1859,74689,4771,2021-06-22,47316.0,Approved
1860,37589,4773,2018-12-26,41684.53,Pending
1861,68747,4774,2021-05-02,11173.63,Rejected
1862,44210,4775,2020-12-17,40873.1,Pending
1863,90065,4779,2022-02-22,12241.68,Rejected
1864,85901,4780,2022-05-10,28355.13,Rejected
1865,49054,4781,2021-12-30,41118.22,Approved
1866,58255,4785,2020-04-14,24202.7,Approved
1867,60952,4786,2018-09-19,16151.54,Approved
1868,33388,4787,2019-01-25,10616.92,Rejected
1869,85765,4790,2019-04-05,47582.61,Pending
1870,49280,4791,2019-06-23,43901.5,Approved
1871,69745,4792,2019-05-03,28488.15,Rejected
1872,30338,4793,2021-11-13,49686.27,Approved
1873,90806,4794,2021-12-25,11510.0,Pending
1874,84873,4795,2018-11-24,34625.75,Pending
1875,75967,4796,2019-01-21,19784.17,Rejected
1876,89642,4797,2021-08-23,11576.96,Approved
1877,90480,4799,2019-01-03,5973.69,Rejected
1878,66056,4800,2019-04-10,43902.21,Pending
1879,42116,4801,2019-06-24,2052.78,Approved
1880,49738,4802,2020-06-04,18921.38,Pending
1881,57589,4803,2022-08-15,9629.16,Pending
1882,82516,4808,2022-09-07,11526.29,Pending
1883,60128,4809,2019-07-07,48841.97,Rejected
1884,25659,4812,2021-05-08,25379.1,Rejected
1885,74589,4814,2021-02-16,45722.15,Rejected
1886,39459,4815,2019-08-09,1718.78,Approved
1887,30709,4816,2019-06-17,27689.34,Pending
1888,89542,4817,2020-08-13,39781.08,Rejected
1889,41030,4818,2021-04-26,23673.01,Pending
1890,33935,4819,2021-08-05,7641.98,Pending
1891,45325,4820,2020-07-22,34945.81,Rejected
1892,53090,4821,2021-08-29,17520.47,Pending
1893,36820,4822,2020-03-29,29286.42,Pending
1894,60663,4823,2022-09-03,15604.56,Rejected
1895,41619,4826,2021-02-01,29293.25,Approved
1896,70717,4827,2022-01-23,13571.5,Rejected
1897,20904,4829,2019-05-22,19716.91,Rejected
1898,99039,4831,2021-07-03,36660.2,Pending
1899,71993,4832,2019-07-25,49210.66,Rejected
1900,33072,4834,2019-03-27,42611.49,Pending
1901,24836,4837,2020-05-19,20200.85,Rejected
1902,69034,4839,2020-09-14,7004.48,Approved
1903,95517,4840,2021-08-03,19576.86,Approved
1904,83801,4843,2021-09-05,29264.34,Rejected
1905,60324,4845,2021-08-09,31152.39,Pending
1906,30541,4846,2022-08-18,41686.74,Pending
1907,72303,4847,2020-08-04,26442.33,Rejected
1908,86228,4848,2018-09-22,17995.21,Rejected
1909,71111,4850,2022-07-14,27696.16,Rejected
1910,87418,4851,2020-08-04,42374.35,Approved
1911,72640,4852,2021-03-04,31061.95,Approved
1912,60702,4856,2019-08-11,19636.63,Approved
1913,24834,4857,2021-12-18,25494.07,Pending
1914,22569,4858,2020-04-14,13371.49,Approved
1915,27549,4859,2019-01-28,3004.15,Pending
1916,39977,4860,2021-10-09,21317.95,Pending
1917,91048,4861,2022-03-29,8463.28,Rejected
1918,32474,4862,2020-09-27,37233.01,Approved
1919,61025,4864,2021-09-23,33270.24,Approved
1920,59518,4865,2021-01-16,30154.11,Pending
1921,74566,4866,2020-07-25,24098.75,Pending
1922,43262,4867,2020-01-02,4180.81,Rejected
1923,88658,4868,2020-07-25,30472.63,Rejected
1924,88791,4872,2021-04-29,37940.01,Approved
1925,88376,4874,2020-05-05,2502.57,Approved
1926,89260,4879,2020-05-08,42791.99,Rejected
1927,40927,4880,2019-11-15,46454.58,Rejected
1928,72806,4881,2021-10-11,17302.92,Rejected
1929,53143,4885,2019-09-07,25054.61,Rejected
1930,89112,4886,2021-05-29,44043.01,Pending
1931,21010,4887,2019-04-12,4225.75,Rejected
1932,74734,4888,2019-02-23,30886.38,Approved
1933,89913,4889,2018-10-27,19301.48,Rejected
1934,94923,4890,2019-10-31,46370.74,Rejected
1935,79201,4891,2020-02-25,22264.57,Approved
1936,77128,4893,2022-05-02,46004.55,Pending
1937,75973,4898,2021-08-17,6816.09,Pending
1938,33456,4899,2020-03-04,4968.45,Pending
1939,78356,4900,2019-03-13,5567.85,Approved
1940,84328,4903,2021-08-29,49766.09,Approved
1941,54732,4905,2019-04-27,10874.85,Pending
1942,93602,4906,2021-09-30,35632.57,Rejected
1943,36697,4907,2021-12-19,24172.97,Approved
1944,70196,4908,2019-12-02,33995.61,Rejected
1945,62764,4910,2021-11-10,32610.35,Approved
1946,35561,4911,2018-09-21,12224.25,Pending
1947,84116,4912,2019-10-18,30081.93,Approved
1948,71613,4913,2022-02-02,8354.14,Rejected
1949,20300,4915,2020-08-14,41858.07,Pending
1950,52020,4916,2021-08-15,18245.33,Pending
1951,98058,4919,2019-03-19,14976.54,Pending
1952,83111,4920,2022-05-25,2416.58,Approved
1953,38757,4921,2019-05-19,40331.44,Pending
1954,48744,4922,2021-03-29,34433.05,Rejected
1955,77814,4923,2018-12-05,33767.65,Approved
1956,39924,4924,2020-10-12,20396.65,Pending
1957,95788,4927,2021-12-09,49666.16,Approved
1958,88012,4928,2020-11-08,43007.79,Approved
1959,92090,4929,2019-06-16,15840.84,Pending
1960,40451,4930,2020-05-07,25592.27,Rejected
1961,38974,4931,2020-06-04,21632.72,Approved
1962,57854,4932,2022-01-14,46268.16,Approved
1963,41433,4933,2022-08-26,12981.43,Approved
1964,21482,4936,2020-04-16,10527.81,Approved
1965,55496,4938,2020-03-14,2032.22,Rejected
1966,99026,4939,2021-05-13,28044.25,Rejected
1967,84714,4941,2021-12-17,24030.86,Approved
1968,88951,4942,2021-12-03,5593.92,Approved
1969,74598,4944,2019-08-29,43906.48,Rejected
1970,83265,4945,2021-01-20,11582.67,Rejected
1971,47144,4946,2020-06-22,30629.8,Rejected
1972,64141,4947,2021-06-06,11635.12,Approved
1973,73204,4949,2022-03-10,10820.85,Rejected
1974,23446,4953,2019-09-06,49906.86,Approved
1975,29617,4955,2021-04-08,16281.54,Approved
1976,58932,4960,2022-04-04,33464.79,Pending
1977,68081,4961,2021-05-19,49376.21,Rejected
1978,62985,4962,2022-07-21,17798.56,Approved
1979,81100,4963,2020-02-17,20900.63,Approved
1980,48779,4966,2019-06-09,36720.08,Approved
1981,31130,4967,2019-03-21,4746.28,Rejected
1982,75725,4969,2021-08-20,38042.97,Rejected
1983,81241,4970,2022-02-09,39283.86,Rejected
1984,61351,4971,2021-03-22,37190.93,Rejected
1985,55418,4974,2018-10-10,23018.82,Pending
1986,91632,4977,2022-01-20,3893.65,Pending
1987,45512,4978,2021-08-11,12035.41,Rejected
1988,62438,4979,2021-12-17,25794.2,Pending
1989,46966,4982,2022-05-05,2089.84,Approved
1990,91565,4983,2020-12-24,43486.55,Rejected
1991,71581,4984,2021-03-18,13444.52,Pending
1992,34690,4985,2020-05-17,40644.68,Approved
1993,82381,4986,2021-03-17,5053.51,Rejected
1994,32773,4987,2022-08-14,33870.6,Pending
1995,87833,4988,2020-09-14,26892.22,Rejected
1996,39202,4992,2020-05-21,30276.24,Pending
1997,37322,4993,2021-01-15,37677.85,Pending
1998,91681,4995,2018-12-16,26651.47,Pending
1999,28741,4997,2020-07-11,1359.7,Rejected
2000,75916,4999,2021-12-05,29823.18,Rejected
2001,64648,5001,2019-03-20,44673.52,Approved
2002,81726,5004,2022-02-21,11201.55,Approved
2003,45480,5005,2021-01-09,49910.02,Pending
2004,53109,5007,2019-05-14,18532.54,Approved
2005,79671,5012,2022-02-27,44724.53,Approved
2006,47048,5014,2020-10-24,21250.43,Approved
2007,81855,5016,2019-10-24,25356.37,Pending
2008,89795,5017,2022-07-16,7362.99,Approved
2009,51680,5018,2021-05-19,10131.25,Approved
2010,25389,5020,2022-07-25,20459.37,Pending
2011,99138,5024,2020-09-22,22873.27,Approved
2012,79871,5025,2022-05-01,49335.01,Rejected
2013,56756,5026,2020-11-16,46025.91,Approved
2014,63285,5029,2021-06-26,16158.0,Approved
2015,40583,5030,2021-08-13,15221.44,Rejected
2016,68412,5033,2019-07-25,29756.45,Approved
2017,52870,5034,2021-11-12,25751.74,Rejected
2018,21330,5035,2019-12-23,43152.44,Rejected
2019,52265,5037,2019-05-22,31456.28,Approved
2020,47113,5038,2019-03-10,38685.77,Approved
2021,23269,5044,2021-03-11,26465.51,Approved
2022,73819,5046,2020-11-28,34588.06,Pending
2023,83341,5047,2022-04-27,18716.08,Rejected
2024,87973,5049,2019-06-30,8908.14,Rejected
2025,60202,5054,2019-04-10,40139.49,Approved
2026,61984,5055,2019-03-04,27924.89,Pending
2027,42257,5059,2022-02-13,37585.23,Rejected
2028,70850,5060,2020-12-12,29579.12,Pending
2029,31690,5064,2021-01-11,16770.66,Rejected
2030,63375,5066,2022-06-30,34022.15,Pending
2031,34939,5070,2020-11-21,49294.02,Pending
2032,37116,5072,2021-11-03,12316.65,Approved
2033,43506,5073,2021-06-24,30327.09,Pending
2034,44550,5074,2021-05-20,12735.62,Approved
2035,31647,5076,2021-12-23,47594.14,Approved
2036,89514,5078,2021-02-25,7939.52,Pending
2037,39753,5081,2020-12-22,44994.09,Rejected
2038,90854,5082,2020-01-09,1330.42,Rejected
2039,69775,5083,2020-02-24,6104.7,Pending
2040,35871,5085,2022-05-02,48494.8,Rejected
2041,40335,5091,2021-11-22,22262.1,Pending
2042,94295,5092,2021-08-13,8041.73,Pending
2043,81732,5096,2020-08-26,15608.67,Pending
2044,41571,5097,2020-07-12,37217.63,Approved
2045,91348,5098,2019-10-10,24875.93,Pending
2046,60375,5100,2020-10-28,27463.88,Rejected
2047,66258,5101,2022-07-08,36947.81,Pending
2048,67007,5105,2022-03-28,4480.14,Rejected
2049,79410,5107,2021-11-06,15831.21,Rejected
2050,94507,5109,2020-01-25,32303.34,Pending
2051,78003,5110,2022-03-15,28821.37,Rejected
2052,42553,5111,2019-10-29,43051.66,Pending
2053,54520,5112,2020-01-02,18889.25,Approved
2054,24377,5113,2019-06-07,18692.14,Approved
2055,53039,5114,2021-08-25,11664.6,Rejected
2056,24770,5115,2022-01-11,18964.75,Approved
2057,53411,5116,2019-02-16,49359.58,Rejected
2058,63159,5118,2019-10-21,6486.23,Rejected
2059,29657,5120,2022-05-04,20931.07,Rejected
2060,80190,5121,2020-11-27,33488.16,Pending
2061,36905,5123,2019-03-13,27322.66,Approved
2062,84775,5125,2020-10-18,37271.57,Approved
2063,89568,5130,2019-06-30,16653.1,Approved
2064,79258,5132,2021-08-22,24203.12,Rejected
2065,29524,5133,2019-07-08,44837.57,Approved
2066,75646,5137,2020-10-05,20981.39,Approved
2067,79039,5138,2019-10-20,26677.88,Approved
2068,90833,5139,2018-11-19,32736.65,Approved
2069,86387,5140,2020-06-26,20800.04,Rejected
2070,83556,5142,2020-07-23,33047.76,Rejected
2071,50228,5143,2022-07-22,9812.64,Rejected
2072,96234,5145,2020-12-02,21844.41,Rejected
2073,89342,5147,2021-05-08,36174.82,Pending
2074,40977,5149,2021-01-07,2319.4,Rejected
2075,24800,5150,2022-09-02,38600.6,Pending
2076,89667,5152,2019-11-24,25081.29,Approved
2077,77066,5157,2021-11-11,46600.42,Approved
2078,42880,5158,2020-05-21,11004.91,Rejected
2079,47137,5161,2021-02-23,10917.74,Pending
2080,74311,5162,2021-03-15,11505.11,Rejected
2081,28710,5164,2018-10-27,24614.47,Approved
2082,55615,5166,2019-04-02,40832.13,Approved
2083,76394,5167,2020-11-16,38249.15,Rejected
2084,73120,5168,2020-10-03,18386.08,Approved
2085,86059,5173,2021-04-08,17982.77,Rejected
2086,35323,5174,2021-05-25,9988.63,Rejected
2087,90814,5175,2021-12-11,12935.73,Pending
2088,56328,5176,2020-01-24,27158.42,Approved
2089,69805,5177,2019-03-27,42043.99,Rejected
2090,53352,5178,2021-08-13,8823.91,Approved
2091,94611,5180,2021-10-15,14376.88,Approved
2092,31168,5185,2022-08-30,9118.6,Pending
2093,84932,5187,2019-08-14,28623.93,Approved
2094,31250,5191,2020-01-30,23670.9,Rejected
2095,96342,5194,2019-01-23,43663.62,Rejected
2096,99687,5200,2020-09-05,43014.98,Pending
2097,33928,5201,2020-09-11,1161.79,Pending
2098,63250,5202,2020-06-18,3497.17,Approved
2099,20813,5205,2022-05-23,6418.88,Pending
2100,95882,5207,2022-02-12,19749.73,Rejected
2101,80443,5208,2019-08-24,26245.55,Approved
2102,97289,5210,2020-02-02,8654.83,Rejected
2103,84472,5211,2021-10-17,45549.53,Rejected
2104,80475,5212,2018-10-16,20952.95,Rejected
2105,81334,5218,2021-11-17,48006.21,Pending
2106,25153,5219,2019-02-27,35140.67,Rejected
2107,72040,5221,2020-06-08,40447.68,Pending
2108,32043,5223,2022-04-23,19824.48,Pending
2109,58019,5224,2018-10-13,23651.94,Pending
2110,90334,5226,2019-07-23,1744.81,Pending
2111,95068,5232,2020-05-13,3301.49,Rejected
2112,95508,5233,2020-05-01,48848.49,Approved
2113,94445,5234,2020-02-04,32406.19,Approved
2114,24524,5235,2022-08-03,7345.63,Approved
2115,28544,5236,2019-05-26,40709.44,Rejected
2116,88049,5238,2021-05-18,14445.92,Pending
2117,23024,5239,2019-01-16,38745.23,Pending
2118,36069,5243,2018-12-20,37636.93,Approved
2119,80459,5244,2019-03-17,39305.16,Rejected
2120,95063,5245,2022-09-02,34708.23,Rejected
2121,71753,5247,2018-10-19,32295.55,Rejected
2122,78672,5248,2020-03-03,9448.27,Approved
2123,59652,5250,2022-07-28,28750.21,Pending
2124,60878,5251,2018-10-07,34145.8,Rejected
2125,23417,5252,2019-08-18,37570.55,Pending
2126,86773,5253,2022-08-07,38972.25,Rejected
2127,56462,5254,2021-09-13,16012.12,Rejected
2128,90693,5255,2020-11-01,6834.17,Rejected
2129,91474,5256,2021-10-03,47041.37,Pending
2130,22229,5258,2022-04-06,4207.6,Pending
2131,81949,5260,2019-12-14,23436.68,Approved
2132,42120,5261,2019-02-27,22424.91,Rejected
2133,92581,5263,2021-12-30,37340.91,Pending
2134,86825,5264,2018-12-09,18324.24,Approved
2135,48271,5266,2019-09-10,28439.47,Rejected
2136,45500,5273,2019-02-27,5378.84,Pending
2137,57594,5274,2020-10-23,30140.71,Rejected
2138,33654,5276,2022-02-02,21244.35,Rejected
2139,42653,5278,2019-08-14,30706.63,Rejected
2140,54743,5279,2022-05-29,31896.85,Pending
2141,62212,5281,2020-10-19,7584.67,Pending
2142,83484,5283,2018-11-05,13724.53,Approved
2143,95183,5285,2022-03-25,36595.11,Rejected
2144,62005,5289,2018-09-16,35897.6,Rejected
2145,63908,5293,2021-10-23,40575.49,Approved
2146,49721,5294,2019-09-01,18555.72,Approved
2147,88079,5295,2018-09-29,38954.41,Pending
2148,84614,5298,2019-02-18,2747.79,Approved
2149,78185,5300,2021-01-14,18353.05,Rejected
2150,60896,5301,2019-09-23,25356.18,Approved
2151,63470,5302,2021-04-24,15903.16,Rejected
2152,94882,5303,2021-08-15,45086.74,Rejected
2153,86286,5307,2020-12-09,44010.57,Pending
2154,76640,5308,2021-11-13,49734.21,Rejected
2155,33449,5309,2021-06-24,22748.19,Pending
2156,88011,5311,2019-01-10,38101.41,Pending
2157,69283,5312,2019-05-22,3574.65,Pending
2158,59375,5313,2018-11-19,37076.59,Approved
2159,80650,5314,2019-09-14,4551.12,Approved
2160,52463,5319,2021-07-15,40301.11,Approved
2161,89433,5321,2020-09-18,3574.34,Rejected
2162,71130,5325,2019-11-13,3779.19,Rejected
2163,20199,5326,2019-07-15,1239.99,Approved
2164,84109,5329,2018-11-23,23526.96,Rejected
2165,63830,5331,2022-05-11,38470.18,Pending
2166,69773,5334,2018-10-30,44117.12,Rejected
2167,26033,5336,2021-09-08,24624.84,Approved
2168,76648,5337,2019-10-06,42626.56,Approved
2169,27086,5338,2021-09-05,32265.59,Rejected
2170,98593,5340,2021-04-18,34246.33,Approved
2171,98493,5341,2019-12-20,10428.29,Rejected
2172,76837,5346,2022-02-13,21763.82,Rejected
2173,67065,5350,2019-04-22,13028.68,Approved
2174,68103,5351,2019-02-05,16674.96,Approved
2175,36318,5352,2020-12-20,2003.74,Rejected
2176,85603,5354,2021-02-10,7391.68,Rejected
2177,54190,5358,2020-01-08,39143.12,Pending
2178,57307,5359,2020-06-10,15354.46,Rejected
2179,61916,5361,2022-06-14,17273.71,Pending
2180,41572,5366,2021-12-29,22646.45,Rejected
2181,98413,5369,2020-05-03,5869.16,Pending
2182,59781,5370,2022-07-06,17822.4,Pending
2183,74546,5372,2021-08-08,15329.0,Approved
2184,67240,5373,2022-02-07,18787.33,Approved
2185,65313,5377,2021-05-28,22263.98,Pending
2186,52466,5381,2019-08-05,4978.58,Approved
2187,24562,5384,2018-10-22,38756.44,Pending
2188,70335,5386,2020-01-02,21187.09,Approved
2189,45664,5387,2020-04-02,34960.05,Approved
2190,61314,5390,2018-12-03,18978.48,Pending
2191,91328,5391,2020-10-17,47191.1,Rejected
2192,21020,5394,2021-03-06,1125.59,Rejected
2193,32949,5397,2019-05-02,29307.83,Pending
2194,92064,5398,2022-03-13,40517.95,Pending
2195,79277,5399,2021-08-04,45936.8,Pending
2196,93363,5400,2021-07-18,30607.24,Rejected
2197,47108,5402,2020-08-21,36369.36,Approved
2198,66919,5406,2021-09-06,31145.6,Pending
2199,76267,5408,2022-01-01,27925.51,Approved
2200,93327,5410,2020-01-02,1361.28,Rejected
2201,88170,5411,2019-07-29,28921.13,Rejected
2202,81034,5415,2018-11-11,7255.96,Approved
2203,94445,5416,2018-12-11,15070.48,Rejected
2204,58383,5417,2020-03-07,29172.55,Approved
2205,41905,5420,2019-10-17,29087.38,Pending
2206,47954,5421,2020-11-13,22699.92,Pending
2207,79727,5425,2020-03-31,19719.6,Pending
2208,44533,5427,2020-10-27,19330.15,Pending
2209,26976,5431,2019-02-27,6747.56,Rejected
2210,73933,5433,2019-12-17,40531.85,Approved
2211,59154,5435,2020-01-15,20993.79,Rejected
2212,41249,5437,2022-04-21,15797.23,Pending
2213,86363,5438,2021-02-05,47539.43,Rejected
2214,73636,5439,2019-08-06,13781.54,Rejected
2215,43230,5441,2019-04-01,11349.55,Pending
2216,69799,5443,2019-12-04,46826.28,Rejected
2217,33512,5447,2021-03-11,25752.0,Approved
2218,60233,5448,2021-06-09,44079.03,Pending
2219,61532,5450,2021-01-26,47359.03,Approved
2220,92839,5452,2018-10-27,40898.67,Rejected
2221,54461,5453,2019-11-04,22365.56,Rejected
2222,22918,5454,2018-11-21,46800.42,Approved
2223,99785,5455,2019-07-25,38105.79,Pending
2224,74611,5457,2019-04-27,43084.63,Rejected
2225,22329,5458,2021-07-22,3860.32,Pending
2226,31204,5459,2021-06-22,28382.3,Approved
2227,70167,5462,2020-03-20,22994.62,Rejected
2228,27034,5463,2019-07-29,43083.72,Pending
2229,64625,5464,2022-05-06,30335.47,Pending
2230,57915,5465,2021-10-17,7126.56,Approved
2231,86576,5469,2019-05-14,31346.52,Rejected
2232,78573,5472,2019-05-10,40690.12,Rejected
2233,50206,5473,2019-02-20,43356.44,Approved
2234,52824,5474,2019-06-02,13987.0,Approved
2235,45566,5475,2022-02-03,10943.48,Rejected
2236,93293,5476,2022-01-13,31032.86,Pending
2237,29304,5477,2021-04-10,14181.96,Rejected
2238,60383,5478,2018-10-07,23972.4,Approved
2239,81888,5481,2020-06-05,18590.94,Approved
2240,77198,5482,2019-01-08,18691.69,Pending
