,CreditBureauID,CustomerID,ReportDate,CreditScore,OutstandingDebt,MaxCreditLimit,DerogatoryMarks
4127,4156,5127,2022-12-30,645,2762.54,48312.75,Collection
4128,7198,5128,2020-07-26,532,35752.79,43224.37,
4129,6888,5129,2019-09-25,510,49063.78,15205.78,Collection
4130,6418,5130,2023-06-17,644,37623.91,37576.2,"Bankruptcy, Late Payment, Collection"
4131,8015,5131,2020-08-29,449,25686.48,17467.31,"Late Payment, Bankruptcy"
4132,4059,5132,2022-07-29,808,41614.99,33778.78,
4133,6297,5133,2019-11-04,435,34519.96,10565.44,
4134,9499,5134,2021-04-14,531,18219.73,8321.91,
4135,6661,5135,2021-09-30,538,587.43,13065.28,"Collection, Bankruptcy, Foreclosure"
4136,5331,5136,2020-08-04,821,547.26,16497.16,"Bankruptcy, Foreclosure, Collection, Late Payment"
4137,8563,5137,2020-09-03,441,19512.97,24370.0,"Late Payment, Foreclosure, Collection, Bankruptcy"
4138,6790,5138,2021-05-15,592,8615.88,37426.72,"Foreclosure, Late Payment, Bankruptcy"
4139,7319,5139,2023-03-12,596,26652.17,41387.45,"Bankruptcy, Collection, Foreclosure"
4140,5975,5140,2020-12-30,659,11087.14,14428.54,"Late Payment, Foreclosure"
4141,4005,5141,2023-04-11,496,45201.98,9106.19,
4142,7721,5142,2022-05-07,531,9093.06,18571.31,"Late Payment, Foreclosure"
4143,4150,5143,2022-01-14,518,7054.45,8306.26,
4144,6845,5144,2021-09-02,499,26386.63,14022.12,
4145,6824,5145,2019-01-24,343,1986.57,38289.01,Late Payment
4146,6119,5146,2021-02-06,319,14815.45,47556.74,"Late Payment, Bankruptcy"
4147,5908,5147,2021-06-27,542,1941.43,34208.43,"Late Payment, Collection, Foreclosure, Bankruptcy"
4148,6830,5148,2020-05-04,682,18995.47,29558.08,Foreclosure
4149,5924,5149,2019-03-19,520,17876.25,39479.83,Late Payment
4150,6019,5150,2022-01-29,633,40403.32,36770.25,"Foreclosure, Bankruptcy"
4151,9833,5151,2019-03-06,436,34406.71,12775.05,"Bankruptcy, Late Payment"
4152,6518,5152,2022-04-30,363,8904.35,49364.82,
4153,5808,5153,2019-07-23,320,4344.16,33622.51,Late Payment
4154,6473,5154,2019-10-28,430,951.07,9809.51,Bankruptcy
4155,5950,5155,2021-03-30,368,7407.64,38302.52,"Bankruptcy, Foreclosure, Late Payment, Collection"
4156,3738,5156,2023-07-03,623,37694.44,22383.53,"Foreclosure, Late Payment"
4157,5754,5157,2023-04-27,351,46704.33,31367.38,"Bankruptcy, Foreclosure, Late Payment"
4158,3470,5158,2022-09-27,691,29691.64,19567.05,"Foreclosure, Collection, Late Payment"
4159,4281,5159,2019-01-29,823,19470.5,14747.19,
4160,9694,5160,2020-04-29,550,29122.16,18292.88,"Foreclosure, Bankruptcy, Collection, Late Payment"
4161,5145,5161,2021-07-01,666,38553.02,19389.7,Collection
4162,5331,5162,2021-06-24,578,41536.11,33296.38,"Collection, Bankruptcy, Foreclosure"
4163,6500,5163,2018-12-10,798,48022.31,26397.8,"Late Payment, Bankruptcy, Foreclosure"
4164,5575,5164,2022-12-26,590,28608.38,17040.64,"Foreclosure, Bankruptcy, Late Payment"
4165,5759,5165,2021-07-24,831,43.92,40505.73,Collection
4166,9953,5166,2019-05-20,523,21425.45,22894.87,
4167,5307,5167,2021-07-22,420,21654.62,31011.0,"Collection, Late Payment, Bankruptcy, Foreclosure"
4168,9966,5168,2019-06-19,732,17478.12,42586.57,Collection
4169,9092,5169,2022-10-28,497,41630.76,30628.75,"Collection, Late Payment, Bankruptcy"
4170,9301,5170,2021-12-07,386,27579.84,28272.74,"Bankruptcy, Foreclosure"
4171,5996,5171,2018-10-21,649,44420.74,43317.87,"Late Payment, Bankruptcy, Collection"
4172,4001,5172,2019-07-19,790,46155.38,49956.37,"Foreclosure, Collection, Bankruptcy, Late Payment"
4173,7582,5173,2021-08-11,723,32905.04,13932.58,"Foreclosure, Collection, Bankruptcy"
4174,5389,5174,2022-07-08,578,7657.17,33820.9,"Late Payment, Collection, Bankruptcy, Foreclosure"
4175,4486,5175,2021-02-11,718,18222.96,9944.54,Bankruptcy
4176,5407,5176,2019-07-16,716,30254.47,42276.52,"Foreclosure, Bankruptcy, Late Payment"
4177,4760,5177,2023-04-08,385,22757.66,34283.9,"Collection, Foreclosure, Bankruptcy, Late Payment"
4178,5742,5178,2018-11-19,747,14916.96,20246.57,"Bankruptcy, Collection, Late Payment, Foreclosure"
4179,9623,5179,2019-06-18,388,2952.65,10490.56,
4180,3711,5180,2023-02-19,351,13685.67,43215.75,Late Payment
4181,3678,5181,2022-10-09,538,18550.22,36770.22,"Bankruptcy, Foreclosure, Late Payment, Collection"
4182,9641,5182,2020-09-02,457,276.49,41423.98,"Bankruptcy, Foreclosure, Late Payment"
4183,6184,5183,2022-05-23,551,17737.01,14527.24,Foreclosure
4184,7326,5184,2019-11-13,462,21456.51,35267.12,"Bankruptcy, Collection, Late Payment"
4185,9092,5185,2022-01-21,617,27246.42,28424.25,Collection
4186,6220,5186,2020-04-03,472,10287.67,30564.06,"Late Payment, Collection"
4187,5221,5187,2023-08-16,551,29244.67,34110.19,Collection
4188,9435,5188,2022-01-27,412,27655.27,17466.15,"Bankruptcy, Collection"
4189,6130,5189,2023-04-27,814,105.8,38559.4,
4190,6784,5190,2022-10-22,711,22285.0,26091.18,"Collection, Late Payment"
4191,5661,5191,2023-03-03,742,9995.48,43985.38,"Late Payment, Collection, Bankruptcy"
4192,3494,5192,2021-08-18,694,2566.14,34816.15,"Late Payment, Bankruptcy, Collection, Foreclosure"
4193,9251,5193,2020-02-29,690,24299.8,25290.89,
4194,7303,5194,2022-02-04,309,5145.14,38958.97,Collection
4195,3998,5195,2020-05-12,361,21483.29,27105.58,"Foreclosure, Collection, Late Payment"
4196,4742,5196,2022-12-08,646,18910.26,14782.33,"Collection, Bankruptcy"
4197,3687,5197,2020-04-07,483,34529.62,32924.43,"Late Payment, Collection, Foreclosure, Bankruptcy"
4198,9497,5198,2021-10-16,441,33767.41,35682.64,"Late Payment, Collection, Foreclosure, Bankruptcy"
4199,8011,5199,2020-04-18,377,47194.9,48722.31,"Late Payment, Collection, Bankruptcy"
4200,8849,5200,2020-09-17,771,6313.5,29084.02,
4201,7804,5201,2021-07-09,810,13937.64,28871.16,Foreclosure
4202,5375,5202,2019-11-09,649,1043.34,24242.19,"Foreclosure, Late Payment"
4203,6096,5203,2023-01-15,313,22488.28,28173.12,"Collection, Bankruptcy, Late Payment"
4204,3244,5204,2019-11-03,632,7094.8,31372.26,Late Payment
4205,3676,5205,2020-01-03,826,3416.19,48162.18,
4206,6384,5206,2022-04-15,619,4050.26,32012.99,
4207,7764,5207,2021-12-30,435,9063.75,31392.71,Foreclosure
4208,6190,5208,2023-07-14,318,42284.19,16694.81,"Collection, Bankruptcy, Late Payment, Foreclosure"
4209,6644,5209,2022-03-03,835,7485.66,38676.01,"Late Payment, Bankruptcy, Foreclosure"
4210,8926,5210,2022-12-16,846,18929.21,31385.89,"Collection, Bankruptcy, Foreclosure"
4211,6895,5211,2022-12-19,590,22549.16,26116.4,
4212,9664,5212,2023-05-22,319,48591.98,25192.52,"Foreclosure, Late Payment, Bankruptcy, Collection"
4213,4830,5213,2019-02-11,753,44276.93,40829.49,"Foreclosure, Bankruptcy, Late Payment, Collection"
4214,7784,5214,2023-08-15,724,22055.56,17397.72,"Collection, Bankruptcy, Late Payment, Foreclosure"
4215,6765,5215,2019-04-21,319,11360.96,45721.68,"Foreclosure, Bankruptcy"
4216,9113,5216,2019-12-27,795,49867.36,36347.21,"Foreclosure, Collection"
4217,4323,5217,2021-09-10,419,36906.87,49056.36,Late Payment
4218,8226,5218,2021-11-26,498,27670.42,35764.45,"Collection, Bankruptcy, Foreclosure, Late Payment"
4219,6731,5219,2022-01-31,433,34919.22,17105.02,"Collection, Foreclosure, Late Payment"
4220,4778,5220,2023-03-17,674,18887.97,26913.3,"Late Payment, Foreclosure, Bankruptcy, Collection"
4221,9001,5221,2020-08-27,761,44443.92,30077.11,Collection
4222,6541,5222,2021-03-02,814,36705.31,14452.94,Collection
4223,6011,5223,2023-06-18,509,44445.72,32543.57,
4224,4886,5224,2019-09-10,332,12744.82,17809.0,"Bankruptcy, Foreclosure"
4225,4852,5225,2021-06-06,353,11371.58,46255.01,"Foreclosure, Collection, Bankruptcy, Late Payment"
4226,4776,5226,2018-11-23,802,24519.13,17722.24,Late Payment
4227,4877,5227,2023-05-22,761,40865.51,17027.79,"Collection, Late Payment, Foreclosure, Bankruptcy"
4228,7575,5228,2020-01-03,436,34681.09,13992.9,Bankruptcy
4229,7556,5229,2019-10-13,740,3548.42,8016.83,Late Payment
4230,3130,5230,2019-09-18,348,26278.9,39020.1,
4231,4268,5231,2021-01-24,598,8295.68,10352.51,"Collection, Foreclosure, Late Payment"
4232,6711,5232,2020-10-19,748,16617.78,27867.32,"Bankruptcy, Foreclosure, Late Payment, Collection"
4233,3485,5233,2023-07-19,670,34929.1,24159.7,Collection
4234,6541,5234,2019-02-05,437,32449.84,36452.8,"Collection, Bankruptcy, Late Payment, Foreclosure"
4235,9067,5235,2022-05-13,817,49806.59,6257.0,Late Payment
4236,3198,5236,2019-10-01,381,2945.8,29960.18,
4237,8394,5237,2023-05-09,490,43894.87,9206.92,"Foreclosure, Late Payment"
4238,9222,5238,2021-02-05,822,659.03,43695.97,"Late Payment, Bankruptcy"
4239,9214,5239,2020-12-22,519,17366.79,12747.23,"Foreclosure, Collection, Late Payment, Bankruptcy"
4240,8931,5240,2022-06-20,422,14016.38,48028.78,
4241,5223,5241,2023-04-23,645,42157.15,10429.39,
4242,3790,5242,2019-11-09,747,44310.08,17004.79,"Foreclosure, Bankruptcy"
4243,9003,5243,2020-05-11,681,4638.13,43343.59,Foreclosure
4244,8440,5244,2022-11-28,393,47314.15,46016.35,
4245,3163,5245,2020-01-01,480,36801.35,36060.02,Collection
4246,7849,5246,2019-05-05,645,21403.32,22076.32,"Collection, Bankruptcy"
4247,6917,5247,2020-11-20,452,46422.18,22278.14,Late Payment
4248,5960,5248,2020-02-04,617,36045.76,15508.12,"Collection, Bankruptcy, Late Payment"
4249,4144,5249,2022-01-05,363,38616.35,28867.8,Bankruptcy
4250,4533,5250,2023-04-03,310,18562.68,30152.32,"Bankruptcy, Late Payment, Collection"
4251,6174,5251,2023-05-24,322,10933.47,15418.09,"Collection, Late Payment, Foreclosure, Bankruptcy"
4252,9024,5252,2021-03-31,521,11062.9,34838.49,"Collection, Late Payment, Bankruptcy, Foreclosure"
4253,9001,5253,2022-07-20,629,26371.87,20028.52,"Late Payment, Foreclosure, Bankruptcy"
4254,5343,5254,2019-05-04,379,38983.81,40923.43,Collection
4255,8458,5255,2023-03-07,762,49895.31,30832.01,Bankruptcy
4256,4795,5256,2020-09-04,433,8848.69,32967.55,Collection
4257,6636,5257,2019-03-28,636,23307.73,9244.85,
4258,5524,5258,2021-05-25,399,1048.78,29717.46,
4259,7762,5259,2021-07-11,529,24852.03,43811.99,Bankruptcy
4260,6135,5260,2022-09-01,688,12542.62,33914.73,
4261,9343,5261,2021-08-23,411,30685.59,7724.74,
4262,4430,5262,2020-03-29,557,10834.56,25087.56,
4263,9281,5263,2021-05-12,454,10645.99,41568.9,Foreclosure
4264,6381,5264,2022-01-06,518,16034.34,34731.87,"Collection, Late Payment"
4265,5284,5265,2021-02-24,635,16592.33,32050.98,"Bankruptcy, Foreclosure"
4266,9275,5266,2019-09-12,659,7820.22,38077.21,"Collection, Bankruptcy, Foreclosure, Late Payment"
4267,5013,5267,2022-07-03,705,43820.65,13242.68,"Collection, Late Payment, Bankruptcy, Foreclosure"
4268,8149,5268,2019-05-06,675,3777.59,22469.63,"Bankruptcy, Late Payment"
4269,6126,5269,2022-06-20,577,19369.65,21206.79,"Late Payment, Bankruptcy, Collection, Foreclosure"
4270,9251,5270,2020-01-09,719,11050.6,30926.14,"Bankruptcy, Collection"
4271,8888,5271,2019-05-11,642,21137.82,34905.55,
4272,5425,5272,2020-05-15,440,22063.5,30905.55,
4273,4050,5273,2020-06-14,845,21892.7,29889.8,"Bankruptcy, Collection, Late Payment, Foreclosure"
4274,6448,5274,2023-07-21,475,45799.68,31090.07,"Foreclosure, Bankruptcy, Late Payment, Collection"
4275,8379,5275,2022-11-16,508,4407.88,30194.98,
4276,5712,5276,2022-05-05,825,21451.69,31269.98,
4277,4194,5277,2020-06-30,801,15057.67,39439.16,
4278,4851,5278,2022-06-04,792,28167.0,22477.25,Collection
4279,8418,5279,2020-03-01,729,24467.04,14076.58,"Collection, Foreclosure, Bankruptcy, Late Payment"
4280,8073,5280,2020-02-18,469,43935.13,33517.02,"Bankruptcy, Foreclosure"
4281,5334,5281,2022-05-07,390,13898.14,39256.91,Bankruptcy
4282,5849,5282,2019-12-17,464,14454.81,28645.39,
4283,7702,5283,2019-04-05,328,15386.36,8852.45,"Foreclosure, Bankruptcy, Late Payment"
4284,4307,5284,2020-04-28,849,45101.14,25480.36,"Foreclosure, Collection, Late Payment"
4285,7591,5285,2018-12-05,688,3719.91,27550.0,Bankruptcy
4286,9265,5286,2018-09-17,386,35317.12,47526.68,"Foreclosure, Late Payment, Collection, Bankruptcy"
4287,9559,5287,2020-04-19,759,48941.1,19088.86,Collection
4288,4237,5288,2019-08-25,653,35327.14,8592.92,"Bankruptcy, Collection, Foreclosure"
4289,3984,5289,2023-05-27,793,22880.64,32731.99,"Bankruptcy, Collection, Foreclosure"
4290,3951,5290,2021-03-08,454,24358.95,27370.53,"Foreclosure, Bankruptcy"
4291,4465,5291,2020-12-23,566,46741.39,32956.6,Foreclosure
4292,9187,5292,2021-01-10,539,48787.36,33244.75,Foreclosure
4293,7316,5293,2023-06-08,680,10143.51,23963.45,"Late Payment, Foreclosure"
4294,5089,5294,2022-12-28,392,19585.87,35469.84,"Foreclosure, Bankruptcy, Collection, Late Payment"
4295,4561,5295,2022-03-24,835,26288.02,47142.06,"Late Payment, Foreclosure, Collection, Bankruptcy"
4296,3568,5296,2021-08-14,519,32149.56,38504.37,Foreclosure
4297,3282,5297,2021-02-08,380,21109.27,32259.23,Collection
4298,3161,5298,2023-03-24,740,648.47,13223.37,"Collection, Late Payment, Bankruptcy, Foreclosure"
4299,7153,5299,2022-02-19,446,36934.67,32940.99,"Bankruptcy, Collection, Foreclosure"
4300,3490,5300,2019-02-03,346,3100.16,40764.23,"Late Payment, Bankruptcy, Foreclosure, Collection"
4301,7496,5301,2022-06-24,709,35230.55,16736.71,Foreclosure
4302,9739,5302,2019-03-02,575,33324.87,7945.19,"Late Payment, Collection"
4303,8839,5303,2020-11-05,828,17282.35,7562.29,"Collection, Late Payment"
4304,5416,5304,2018-10-16,726,600.02,48365.89,"Collection, Late Payment, Foreclosure"
4305,7066,5305,2023-02-13,784,22659.21,29563.75,"Bankruptcy, Collection"
4306,8734,5306,2021-08-02,692,29866.94,8439.37,Late Payment
4307,3862,5307,2022-05-01,522,19911.33,13588.79,Late Payment
4308,4828,5308,2023-03-26,444,2833.33,8385.72,
4309,4002,5309,2021-04-13,535,10273.68,32100.71,
4310,7025,5310,2022-07-01,355,34383.91,49486.87,"Bankruptcy, Late Payment"
4311,9310,5311,2021-03-11,476,31831.55,41699.71,"Foreclosure, Late Payment, Bankruptcy"
4312,8959,5312,2019-06-06,764,25820.9,36233.24,Bankruptcy
4313,3378,5313,2021-03-03,531,27048.06,5105.07,Collection
4314,5747,5314,2022-06-18,643,1243.65,29502.44,"Bankruptcy, Collection"
4315,6901,5315,2021-12-31,537,10846.74,22589.91,"Foreclosure, Collection, Bankruptcy"
4316,4180,5316,2019-07-15,796,24516.44,13861.2,"Late Payment, Collection"
4317,7220,5317,2020-04-30,697,38879.98,33060.93,
4318,9091,5318,2019-02-23,849,32536.9,13742.09,Bankruptcy
4319,7942,5319,2019-11-29,632,27759.68,32493.64,"Collection, Bankruptcy, Foreclosure, Late Payment"
4320,3708,5320,2023-03-03,549,16040.61,32828.55,Late Payment
4321,5195,5321,2020-01-09,591,28006.68,11753.29,"Collection, Foreclosure, Late Payment, Bankruptcy"
4322,9531,5322,2021-10-21,369,34091.86,9198.58,"Collection, Bankruptcy, Foreclosure, Late Payment"
4323,3680,5323,2020-03-13,803,33581.06,13577.19,"Bankruptcy, Late Payment, Foreclosure"
4324,8507,5324,2019-10-15,324,23908.17,20014.58,Foreclosure
4325,7378,5325,2019-10-05,813,3374.59,30194.92,
4326,6773,5326,2018-12-26,758,8362.1,49035.14,"Collection, Foreclosure, Bankruptcy, Late Payment"
4327,5949,5327,2021-12-13,643,43951.62,8366.38,Late Payment
4328,3922,5328,2021-10-15,604,35512.42,41676.08,Bankruptcy
4329,4886,5329,2021-03-26,809,8755.79,27534.46,Bankruptcy
4330,8314,5330,2019-10-21,446,18215.58,43067.12,"Late Payment, Collection, Bankruptcy, Foreclosure"
4331,3460,5331,2019-05-05,340,21005.74,25289.99,"Late Payment, Collection, Foreclosure"
4332,5413,5332,2021-01-29,796,11113.96,35234.67,"Foreclosure, Collection, Bankruptcy, Late Payment"
4333,5104,5333,2022-08-23,691,36540.91,41194.95,"Collection, Bankruptcy"
4334,4111,5334,2020-09-29,536,21411.54,10743.17,Collection
4335,9028,5335,2023-07-27,318,49772.0,32592.27,"Late Payment, Bankruptcy, Collection"
4336,5833,5336,2023-05-30,422,11793.44,26515.35,
4337,4105,5337,2021-11-07,353,9059.05,30075.67,
4338,3444,5338,2021-11-03,823,7536.94,44368.28,Collection
4339,9077,5339,2022-08-24,410,27228.6,23156.59,"Late Payment, Collection, Foreclosure, Bankruptcy"
4340,9707,5340,2020-11-15,599,45658.67,9241.24,
4341,9411,5341,2022-06-27,447,29990.55,12129.62,
4342,9629,5342,2021-08-19,520,23415.04,47128.07,"Late Payment, Foreclosure, Collection, Bankruptcy"
4343,4918,5343,2020-09-09,325,12438.98,5940.27,
4344,9907,5344,2020-02-02,394,30437.42,35479.45,Late Payment
4345,7713,5345,2020-07-04,435,20234.17,14938.88,"Foreclosure, Late Payment, Bankruptcy, Collection"
4346,8350,5346,2022-05-08,816,15148.99,7620.79,"Late Payment, Foreclosure, Collection"
4347,4447,5347,2021-01-20,318,36758.91,27812.11,Late Payment
4348,6130,5348,2021-12-19,724,7907.74,32510.51,"Late Payment, Collection, Bankruptcy, Foreclosure"
4349,8536,5349,2023-01-30,447,8850.1,34645.28,Bankruptcy
4350,4542,5350,2021-01-21,646,33739.0,6545.93,"Foreclosure, Bankruptcy, Late Payment, Collection"
4351,3085,5351,2020-03-13,346,37244.15,34491.65,"Foreclosure, Collection, Late Payment"
4352,8818,5352,2022-06-28,786,45676.56,5376.76,"Foreclosure, Collection, Late Payment"
4353,9324,5353,2022-03-24,538,30056.73,26753.14,Foreclosure
4354,3988,5354,2021-03-11,833,12165.8,7094.93,
4355,5567,5355,2020-12-17,412,9156.29,34529.73,"Late Payment, Foreclosure, Collection"
4356,8082,5356,2020-01-18,454,30456.0,25688.95,"Collection, Bankruptcy"
4357,6453,5357,2020-09-17,778,30803.06,6754.88,"Late Payment, Bankruptcy, Collection"
4358,6789,5358,2021-11-06,613,12476.46,8114.71,"Collection, Late Payment"
4359,5523,5359,2023-07-24,335,45169.95,49051.33,"Foreclosure, Bankruptcy, Collection"
4360,8652,5360,2020-03-04,319,779.38,43295.22,"Foreclosure, Collection, Bankruptcy, Late Payment"
4361,4926,5361,2022-04-04,340,25287.96,33872.8,Collection
4362,8770,5362,2019-11-26,779,9826.2,49393.14,
4363,4582,5363,2018-10-11,829,16982.51,22678.2,"Foreclosure, Bankruptcy, Collection"
4364,3109,5364,2018-09-17,354,1189.1,22816.82,"Bankruptcy, Late Payment"
4365,3603,5365,2022-03-15,552,21910.31,19124.46,Late Payment
4366,4988,5366,2020-12-25,334,35145.47,27083.89,"Bankruptcy, Late Payment, Foreclosure, Collection"
4367,8887,5367,2021-06-04,838,21922.25,29240.94,
4368,7474,5368,2021-12-26,481,48264.32,37740.56,"Late Payment, Collection"
4369,9815,5369,2023-08-12,352,12460.02,16715.64,Foreclosure
4370,3508,5370,2018-11-30,523,46846.74,30958.05,"Late Payment, Bankruptcy, Collection, Foreclosure"
4371,9276,5371,2022-07-02,542,29511.81,46078.17,"Collection, Late Payment"
4372,7158,5372,2023-06-08,452,41026.13,16918.93,"Collection, Foreclosure"
4373,8578,5373,2022-11-29,429,25054.61,21996.99,"Collection, Foreclosure, Late Payment, Bankruptcy"
4374,3912,5374,2021-12-05,442,23135.85,36359.76,
4375,3348,5375,2022-02-25,553,28115.34,49578.71,
4376,4285,5376,2022-06-16,655,28797.01,21510.97,Late Payment
4377,5889,5377,2023-02-19,470,29059.95,45843.34,"Bankruptcy, Late Payment"
4378,4156,5378,2018-12-24,518,13582.62,24597.64,"Collection, Foreclosure"
4379,4877,5379,2019-09-24,588,43286.72,35383.91,Collection
4380,8450,5380,2021-12-12,415,21287.11,7274.23,Collection
4381,7998,5381,2019-02-22,765,37014.72,44947.86,Late Payment
4382,5502,5382,2023-01-02,609,41929.54,14654.78,"Late Payment, Foreclosure"
4383,5938,5383,2019-10-18,466,37518.97,34678.02,"Bankruptcy, Late Payment, Collection"
4384,8635,5384,2020-03-16,765,20974.44,46987.8,"Late Payment, Collection"
4385,6345,5385,2019-12-13,661,41571.36,49988.79,"Bankruptcy, Late Payment"
4386,3335,5386,2021-09-02,693,26882.52,34825.69,"Bankruptcy, Late Payment, Collection, Foreclosure"
4387,6014,5387,2021-06-10,771,31455.93,34019.34,"Late Payment, Bankruptcy, Collection, Foreclosure"
4388,9712,5388,2021-05-01,666,30924.46,29458.42,Collection
4389,4140,5389,2023-05-14,587,37106.14,16222.17,
4390,4091,5390,2021-06-23,525,40549.95,37639.59,"Late Payment, Collection, Bankruptcy, Foreclosure"
4391,7609,5391,2018-10-19,394,44681.21,26737.35,
4392,4047,5392,2019-01-22,847,42331.02,13506.13,"Foreclosure, Collection"
4393,6834,5393,2023-05-09,675,38332.47,11164.61,
4394,7162,5394,2020-04-02,402,32884.93,38359.48,"Foreclosure, Collection, Late Payment, Bankruptcy"
4395,6522,5395,2019-04-24,365,31026.93,48203.04,Collection
4396,7187,5396,2022-06-29,767,7093.12,24635.59,"Bankruptcy, Foreclosure, Collection, Late Payment"
4397,6416,5397,2019-08-23,511,46581.45,11821.42,"Foreclosure, Collection, Late Payment"
4398,9115,5398,2019-07-22,474,9980.05,46393.27,"Bankruptcy, Foreclosure"
4399,5295,5399,2018-11-03,396,14227.98,41171.85,Bankruptcy
4400,3931,5400,2022-07-02,699,29058.92,32883.04,Foreclosure
4401,5225,5401,2023-01-11,509,20916.7,43954.87,"Foreclosure, Collection, Late Payment"
4402,7370,5402,2021-02-23,411,6824.8,35884.08,"Bankruptcy, Foreclosure, Collection, Late Payment"
4403,7409,5403,2021-07-12,733,29597.32,6530.45,"Foreclosure, Collection"
4404,8254,5404,2021-05-02,752,26214.29,27859.35,
4405,8111,5405,2021-03-27,666,28009.92,29466.32,"Foreclosure, Bankruptcy, Late Payment"
4406,3029,5406,2023-08-08,319,25215.29,8795.25,"Foreclosure, Bankruptcy, Late Payment, Collection"
4407,8908,5407,2023-05-19,583,28103.94,7132.04,Bankruptcy
4408,8917,5408,2018-11-01,549,39146.35,8588.23,"Bankruptcy, Late Payment, Collection, Foreclosure"
4409,7822,5409,2020-12-20,848,23930.61,20523.01,"Bankruptcy, Late Payment, Foreclosure"
4410,9904,5410,2019-10-26,591,12409.39,12627.98,"Foreclosure, Bankruptcy, Collection"
4411,6019,5411,2023-06-10,784,25995.5,17076.67,Late Payment
4412,9327,5412,2021-04-03,339,39191.58,26762.46,"Bankruptcy, Collection"
4413,9877,5413,2023-05-30,765,12339.78,24176.22,Foreclosure
4414,8680,5414,2020-05-18,544,18648.58,13898.54,Bankruptcy
4415,5696,5415,2022-10-04,351,16659.93,28492.4,"Late Payment, Foreclosure"
4416,6888,5416,2023-06-11,762,7652.11,16861.34,"Late Payment, Bankruptcy, Foreclosure"
4417,6170,5417,2023-07-25,712,36701.89,25663.05,"Bankruptcy, Foreclosure, Collection, Late Payment"
4418,3082,5418,2023-08-13,386,8156.82,40262.07,"Bankruptcy, Foreclosure, Collection, Late Payment"
4419,7580,5419,2021-05-12,754,6983.18,16092.13,"Foreclosure, Bankruptcy, Collection"
4420,4636,5420,2019-05-09,554,35584.22,12410.14,"Late Payment, Collection, Bankruptcy"
4421,5551,5421,2019-03-01,795,43609.72,23779.45,"Foreclosure, Late Payment, Collection, Bankruptcy"
4422,4987,5422,2021-07-22,556,34990.46,48626.04,"Bankruptcy, Late Payment, Collection, Foreclosure"
4423,3012,5423,2021-05-27,540,49994.93,24192.86,"Late Payment, Foreclosure, Bankruptcy"
4424,4356,5424,2020-09-27,309,29008.96,16667.23,"Late Payment, Foreclosure, Collection"
4425,5280,5425,2019-09-02,787,39962.25,12774.9,"Bankruptcy, Foreclosure, Collection"
4426,3994,5426,2023-03-01,643,1868.86,48084.46,"Bankruptcy, Late Payment, Collection"
4427,4125,5427,2021-01-21,837,40776.1,33809.52,
4428,7499,5428,2023-06-15,550,20014.74,34728.38,"Collection, Late Payment, Bankruptcy, Foreclosure"
4429,3507,5429,2021-11-08,468,19407.72,5943.6,"Bankruptcy, Foreclosure, Late Payment, Collection"
4430,6527,5430,2020-03-17,777,44236.6,30250.88,"Foreclosure, Bankruptcy, Late Payment, Collection"
4431,7803,5431,2019-06-04,656,14012.32,8712.49,"Bankruptcy, Foreclosure, Late Payment, Collection"
4432,3378,5432,2020-06-27,655,47981.86,19822.37,"Foreclosure, Late Payment, Bankruptcy"
4433,6977,5433,2021-03-10,445,9515.41,27582.18,"Collection, Bankruptcy"
4434,3321,5434,2023-06-03,668,47087.29,35468.53,
4435,9279,5435,2021-08-20,829,38530.52,11301.38,
4436,6398,5436,2019-11-10,374,25736.56,40131.21,"Bankruptcy, Late Payment, Collection, Foreclosure"
4437,7361,5437,2022-04-12,514,21127.36,32422.6,Foreclosure
4438,3016,5438,2021-10-28,443,43504.94,37632.83,
4439,3533,5439,2019-10-26,423,44605.1,6386.31,"Late Payment, Collection, Bankruptcy"
4440,4538,5440,2022-12-16,351,22473.91,5279.04,Collection
4441,9384,5441,2021-06-22,697,14146.74,43211.37,Bankruptcy
4442,8835,5442,2019-12-16,370,22568.82,39506.43,"Bankruptcy, Late Payment, Collection, Foreclosure"
4443,8068,5443,2019-10-27,552,5826.35,23217.4,Collection
4444,3774,5444,2020-06-09,598,17466.21,47029.91,Late Payment
4445,5865,5445,2020-08-21,657,3638.05,8758.01,Collection
4446,5985,5446,2019-08-19,394,14240.71,13429.34,"Bankruptcy, Collection, Foreclosure"
4447,4393,5447,2021-12-06,739,27354.76,26113.22,Late Payment
4448,5285,5448,2022-08-13,507,4941.42,19082.21,"Bankruptcy, Foreclosure"
4449,9775,5449,2018-11-13,649,22036.98,44514.34,"Collection, Bankruptcy, Foreclosure, Late Payment"
4450,4892,5450,2023-09-10,486,35766.42,31670.4,"Collection, Bankruptcy, Late Payment"
4451,8858,5451,2020-07-22,816,25101.93,46361.64,Collection
4452,6737,5452,2020-07-29,464,46683.37,47590.86,"Late Payment, Foreclosure"
4453,3273,5453,2021-08-06,730,5364.37,23214.0,"Bankruptcy, Late Payment"
4454,9476,5454,2020-12-15,589,8538.18,47892.33,
4455,8028,5455,2023-08-28,478,930.33,18648.52,"Collection, Late Payment"
4456,9873,5456,2023-03-07,329,2040.05,36215.21,"Bankruptcy, Foreclosure, Collection, Late Payment"
4457,4862,5457,2022-09-15,559,22514.81,49750.58,"Bankruptcy, Foreclosure, Late Payment, Collection"
4458,9668,5458,2021-07-03,477,9092.99,16422.86,Foreclosure
